0.200795538,0.195141206
0.145435277,0.117655653
0.270772361,0.386083507
0.170270262,0.388964438
0.252869083,0.225657181
0.265401879,0.106009674
0.169547054,0.110752876
0.390005425,0.138886857
0.377005875,0.111446797
0.300921602,0.127028735
0.235875492,0.347396463
0.389996323,0.189953347
0.229721738,0.273861085
0.341340399,0.215086082
0.283874605,0.327170499
0.166801355,0.360263073
0.292039436,0.183392053
0.128190165,0.20307384
0.304058863,0.326241157
0.112610962,0.271426059
0.225577927,0.319136195
0.247058592,0.393388647
0.264741209,0.349223922
0.252633036,0.152656863
0.224100389,0.173941708
0.220776955,0.268005276
0.157902961,0.303327189
0.274364558,0.133026086
0.261988322,0.171435711
0.268572775,0.300870035
0.213517157,0.124027386
0.24502392,0.393909589
0.277323769,0.144136272
0.235681659,0.374910217
0.32693355,0.113614961
0.394375146,0.331278018
0.369960121,0.296181494
0.352436693,0.334182599
0.38733013,0.336026007
0.206767035,0.319661242
0.338199746,0.22426775
0.284580397,0.143878098
0.257028605,0.143262919
0.200174914,0.35589875
0.305164748,0.348432663
0.390600699,0.210621575
0.287899951,0.323960437
0.233587854,0.336626857
0.224683459,0.192829404
0.334907342,0.382882934
0.896646349,0.201106615
0.656267101,0.204790981
0.721047727,0.139422468
0.884027504,0.270033754
0.765119283,0.315558898
0.664203044,0.152446455
0.652008372,0.122775713
0.687591723,0.304678779
0.624778471,0.22700959
0.738392391,0.327757254
0.629248025,0.21540171
0.733035005,0.37970273
0.646388343,0.38662038
0.686730096,0.100525452
0.746413045,0.309621669
0.775218042,0.293505838
0.769639357,0.306498688
0.701211804,0.355198407
0.612476318,0.265259784
0.896270865,0.297512649
0.725317953,0.212593834
0.730236856,0.391193488
0.716060324,0.36768597
0.894178284,0.378680291
0.851109491,0.269102903
0.803204802,0.124890809
0.756826034,0.214043365
0.886218385,0.212331799
0.867131249,0.321485357
0.710697936,0.370907509
0.734582676,0.36585132
0.775533468,0.349465004
0.648055738,0.164789199
0.610850068,0.185007209
0.775421201,0.16249092
0.717740439,0.296120271
0.782870245,0.327721945
0.708978564,0.391370434
0.686373181,0.380661295
0.678884499,0.393304006
0.820683911,0.31067055
0.859162597,0.371830353
0.717859807,0.208400149
0.876688935,0.223129729
0.695275535,0.274955517
0.806562479,0.225380905
0.787404052,0.356430357
0.747032951,0.396066512
0.890287029,0.167084831
0.660555273,0.158144575
0.854352332,0.797472937
0.777738036,0.684346259
0.85585856,0.725869144
0.676840258,0.711062888
0.802305179,0.735898116
0.824738296,0.849350106
0.864590748,0.871099728
0.889837845,0.636991853
0.630292924,0.618512908
0.884679841,0.780619331
0.767805083,0.799138926
0.778042383,0.873909188
0.881914126,0.748786507
0.694172338,0.617354275
0.734468356,0.808137629
0.795872648,0.824407416
0.891465717,0.657564301
0.748700842,0.634633646
0.711493715,0.881723896
0.740798835,0.719296016
0.87587442,0.667632742
0.875805222,0.860579006
0.658077424,0.662772822
0.808163932,0.630835923
0.828941994,0.700961107
0.654713697,0.848761663
0.718454674,0.757024589
0.734700301,0.837208542
0.601771368,0.771558585
0.883762452,0.861010512
0.646744168,0.856484504
0.892945614,0.899870105
0.727082035,0.686893976
0.730452174,0.850066613
0.889203513,0.806049993
0.667653008,0.609338896
0.84148107,0.891983868
0.665741162,0.672293893
0.616855677,0.888897852
0.883661283,0.881729612
0.852513749,0.672951277
0.798102524,0.618437874
0.690164863,0.818345567
0.762299229,0.892015355
0.756822133,0.739058019
0.756069206,0.712381843
0.682235583,0.777229916
0.897012885,0.664668159
0.606370729,0.751754319
0.607338296,0.619758794
0.362911984,0.760482144
0.389961436,0.766145979
0.135158108,0.782731578
0.128571934,0.799615204
0.299914095,0.897429004
0.150180434,0.835022971
0.283140152,0.824860258
0.368460623,0.694089196
0.146822086,0.626468087
0.172639329,0.858953428
0.261667282,0.875038807
0.136711445,0.694506505
0.333443515,0.676326379
0.121041459,0.662338529
0.170372654,0.664245741
0.213573528,0.614714377
0.306192426,0.614796102
0.186431314,0.781865251
0.338369897,0.610337847
0.224937903,0.664517158
0.197514416,0.640705909
0.233559579,0.672872005
0.24772941,0.746791624
0.223574677,0.70190476
0.203505624,0.76280755
0.281119399,0.820153813
0.17906682,0.694017235
0.398587126,0.768163637
0.146317809,0.801001596
0.275863512,0.811450623
0.251016204,0.702566101
0.120845737,0.682328612
0.20661428,0.670071932
0.378027578,0.727110367
0.165259763,0.805218565
0.356901511,0.645039594
0.231117007,0.850835479
0.341952586,0.753803389
0.377721883,0.895941183
0.168165273,0.872824547
0.192482852,0.615359682
0.111311519,0.702531656
0.145092325,0.795167798
0.276347072,0.820401142
0.345794389,0.630958029
0.389749523,0.859285818
0.322972106,0.802759492
0.130423706,0.625415282
0.373899956,0.712306218
0.310069914,0.854092249
