0.086795593,0.094239819
0.120172811,0.205622231
0.020717235,0.279829878
0.283296647,0.147790649
0.214608222,0.21691958
0.228005853,0.080573165
0.128422606,0.025563077
0.2309295,0.156033124
0.02054709,0.279434131
0.227688315,0.112916777
0.104507364,0.083349965
0.11601234,0.12740381
0.182033163,0.078082323
0.14238807,0.236339114
0.094565465,0.231012506
0.08666147,0.075027785
0.223173326,0.19682461
0.161830896,0.241693979
0.173740106,0.137197532
0.23901508,0.147635065
0.235398988,0.148033392
0.226804705,0.020739242
0.134378351,0.161161742
0.107180404,0.027127789
0.205798115,0.048543982
0.055397383,0.159231482
0.09407038,0.211766812
0.024198668,0.174963247
0.079379771,0.06045487
0.118120466,0.238243456
0.025367534,0.266725004
0.267904112,0.146143603
0.05805512,0.25501267
0.176894714,0.230951925
0.21680685,0.228165375
0.029026396,0.220871186
0.083297507,0.049605187
0.110069555,0.059781448
0.091870787,0.11503878
0.037006441,0.117438508
0.050569195,0.21128239
0.205243203,0.206109389
0.139247469,0.277563122
0.183292389,0.083679999
0.032003632,0.233679233
0.099864531,0.148681573
0.193624114,0.118235104
0.141916899,0.025133884
0.236690789,0.022204768
0.213358276,0.117046812
0.255808403,0.242291019
0.239536242,0.227747251
0.104701887,0.04719267
0.029010746,0.046112848
0.208247491,0.034311152
0.040011336,0.37246061
0.183095699,0.398315471
0.194529424,0.419320674
0.280717179,0.480062977
0.10306697,0.38940169
0.232246311,0.501902687
0.192084802,0.370335134
0.196644706,0.455068298
0.020733552,0.518595298
0.154326667,0.414188818
0.2263543,0.525816425
0.195777776,0.453836546
0.100434656,0.460114173
0.249620128,0.42544068
0.213365395,0.356505991
0.029450343,0.383612985
0.223793598,0.425975627
0.159192906,0.442947923
0.281883061,0.426661857
0.189216793,0.430759911
0.289501014,0.50064712
0.035490347,0.533601736
0.04813579,0.458236962
0.222787795,0.393651318
0.088924615,0.531456025
0.024275808,0.505578601
0.171659614,0.416820596
0.171129302,0.42677963
0.164560575,0.455996647
0.149316258,0.491039445
0.271045381,0.521105774
0.154846893,0.375697741
0.067459699,0.337203266
0.27963745,0.562042856
0.168533329,0.409672589
0.161482824,0.40655772
0.192514085,0.397656967
0.287092013,0.438007846
0.124548126,0.45231625
0.228534622,0.494111956
0.076382728,0.555867035
0.276468373,0.56444944
0.1476776,0.520762848
0.289938803,0.57482504
0.204144702,0.547395511
0.084976298,0.444728065
0.229239603,0.563904639
0.048011212,0.52787268
0.136563302,0.507207492
0.076866456,0.571237158
0.186798006,0.558977372
0.136399133,0.472623749
0.096893383,0.387104692
0.227953505,0.443805331
0.153812916,0.374088597
0.090895589,0.824500591
0.270703551,0.958709709
0.271382469,0.882286591
0.264169723,0.923236294
0.048330618,0.762297919
0.281314688,0.81368161
0.13561281,0.813772868
0.236504355,0.926657064
0.07100328,0.863487528
0.162123624,0.852708542
0.04760728,0.90870948
